timestamp,title,price,original_price,shipping,item_url
2025-11-05 03:40:56,Apple iPhone 15 Pro A2848 256GB Unlocked Excellent Condition,"$588.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/356895116213?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Apple iPhone 16 Pro 128GB Unlocked Very Good Condition,"$664.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/356605660694?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Samsung Galaxy Buds2 Pro R510 - Good,"$41.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/256411723549?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,"Acer Nitro 27"" Monitor WQHD 2560x1440 IPS 180Hz 350Nit 1ms Refurbished","$137.49
See all trending deals",$299.99,Shipping info unavailable,https://www.ebay.com/itm/266634957576?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Soundcore Life Q20 Wireless Over-Ear Headphones ANC Bluetooth Headset|Refurbish,"$29.99
See all trending deals",$59.99,Standard Shipping,https://www.ebay.com/itm/384235550388?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,"MSI G274QPF 27"" WQHD Flat Rapid IPS Gaming Monitor, 170Hz/1ms HDR400",$139.99,$219.99,Shipping info unavailable,https://www.ebay.com/itm/145613148025?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Apple iPhone 14 Pro A2650 256GB Unlocked Very Good Condition,$503.43,N/A,Seller pays for return shipping,https://www.ebay.com/itm/355896536737?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Samsung Galaxy S23+ 256GB S916U Unlocked - Good,$279.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/256372558330?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,"Acer Swift Go 16 Touchscreen Laptop 16""Intel Ultra9 32GB RAM 1TB SSD Refurbished",$769.99,$999.99,Shipping info unavailable,https://www.ebay.com/itm/256696171093?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,DJI FPV Combo - Certified Refurbished,$719.10,"$1,299.00",Seller pays for return shipping,https://www.ebay.com/itm/305259444032?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Samsung 65 inch Class Q8F Series QLED 4K UHD HDR Smart TV – 2025 Model,$682.00,"$1,399.95",Seller pays for return shipping,https://www.ebay.com/itm/167606885627?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Apple iPhone 16 Pro Max 512GB Unlocked Very Good Condition,"$1,085.99",N/A,Seller pays for return shipping,https://www.ebay.com/itm/357558441418?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,"2024 Apple M4 Max MacBook Pro 16.2"" 48GB/1TB (Black) 5X313LL/A w/Year Warranty","$2,989.99","$3,999.00",Seller pays for return shipping,https://www.ebay.com/itm/376663831190?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,"HP EliteBook 845 G8 14"" FHD AMD Ryzen 7 Pro 5850U 16GB 256GB SSD W11P Webcam, SL",$279.00,$649.99,Shipping info unavailable,https://www.ebay.com/itm/167565097733?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Apple iPhone 16 A3081 T-Mobile Only 128GB Black Good,$409.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/176880660923?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Apple Watch Series 10 GPS + Cellular 42mm Smartwatch Aluminium Case - Excellent,$259.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/156512158074?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Skullcandy HESH EVO Wireless Over-Ear Headset (Certified Refurbished)-BLACK,$39.99,$104.99,Shipping info unavailable,https://www.ebay.com/itm/265114617809?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 03:40:56,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Good,$581.99,"$1,419.99",Seller pays for return shipping,https://www.ebay.com/itm/256652847329?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-05 03:40:56,Apple iPhone 16 Plus 128GB Unlocked Excellent Condition,$615.99,"$1,399.99",Seller pays for return shipping,https://www.ebay.com/itm/356605666849?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-05 03:40:56,Samsung Galaxy S24 128GB S921U Unlocked - Excellent,$325.99,$799.99,Shipping info unavailable,https://www.ebay.com/itm/256496745168?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-05 03:40:56,Samsung Galaxy S24+ 256GB S926U Unlocked - Excellent,$418.99,$999.99,Seller pays for return shipping,https://www.ebay.com/itm/256602372474?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,"Acer Predator Helios Neo 14 14.5""Gaming Notebook NVIDIA GeForce RTX4070 16GB 1TB",$868.47,"$1,699.99",Shipping info unavailable,https://www.ebay.com/itm/256704364915?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-05 03:40:56,"Acer Aspire 3-15.6"" Laptop AMD Ryzen 5 2.8GHz 16GB 1TB SSD Certified Refurbished",$275.07,$499.99,Shipping info unavailable,https://www.ebay.com/itm/266889342994?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-05 03:40:56,Acer Aspire 14 +AI Intel Core Ultra 5 226V 2.1GHz 16GB 1TB Refurbished,$482.49,$579.99,Shipping info unavailable,https://www.ebay.com/itm/256960845305?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-05 03:40:56,"Acer Swift 16"" | AI Copilot+ PC Intel 2.2GHz 16GB 1TB SSD Refurbished",$799.99,"$1,199.99",Shipping info unavailable,https://www.ebay.com/itm/256904160754?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,LG 77 Inch Class C5 Series OLED evo 4K UHD Smart webOS TV 2025,"$2,152.70","$3,296.99",Seller pays for return shipping,https://www.ebay.com/itm/326596530847?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-05 03:40:56,"Bose Smart Ultra Soundbar Home Theater, Certified Refurbished",$874.00,N/A,Shipping info unavailable,https://www.ebay.com/itm/166821183075?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-05 03:40:56,NEBULA Cosmos 4K SE Smart Projector Dolby Vision 1800 ANSI LM HybridBeam|Refurb,$809.99,"$1,299.99",Standard Shipping,https://www.ebay.com/itm/387589546617?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-05 03:40:56,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",$161.00,$199.00,Shipping info unavailable,https://www.ebay.com/itm/167031735841?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Refurbished Potensic ATOM Drone 3-Axis Gimbal 4K QuickShots 249g Fly More Combo,$209.00,$359.00,Shipping info unavailable,https://www.ebay.com/itm/286151974895?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-05 03:40:56,DJI Air 3 Fly More Pro Combo Drone- Certified Refurbished,"$1,699.00","$1,899.00",Seller pays for return shipping,https://www.ebay.com/itm/305804968846?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-05 03:40:56,DJI Intelligent Battery for Mavic Air 2 / Air 2S DJI Certified Refurbished,$44.10,$89.00,Shipping info unavailable,https://www.ebay.com/itm/304925251592?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-05 03:40:56,DJI Mini 4 Pro/Mini 3 Series Intelligent Battery Plus (Certified Refurbished),$71.10,N/A,Shipping info unavailable,https://www.ebay.com/itm/306163903380?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,"Lenovo Legion Go S 8"" 120Hz Gaming Console AMD Ryzen Z2 32GB RAM 1TB SSD Windows",$599.00,$899.00,Standard Shipping,https://www.ebay.com/itm/326736246632?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-05 03:40:56,"Lenovo Legion Go S 8"" 120Hz Gaming Console Ryzen Z2 16GB RAM 512GB SSD SteamOS",$499.00,$799.00,Standard Shipping,https://www.ebay.com/itm/326736257464?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-05 03:40:56,"Microsoft Xbox Wireless Controller For Xbox Series X / S, Xbox One & Windows PC",$43.49,$70.00,Shipping info unavailable,https://www.ebay.com/itm/275287871839?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-05 03:40:56,"Logitech G Astro A50 X Wireless Gaming Headset + Base Station for PS5, Xbox, PC",$230.00,$399.99,Seller pays for return shipping,https://www.ebay.com/itm/167051732411?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Apple iPad 7th Generation (2019) - WiFi Only 32GB - Good,$92.00,$199.00,Seller pays for return shipping,https://www.ebay.com/itm/134018475345?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-05 03:40:56,"Apple 11"" Liquid Retina Touchscreen iPad Air M2 Chip 128GB Wi-Fi Purple 3M673LL/",$399.99,$499.99,Seller pays for return shipping,https://www.ebay.com/itm/236260570005?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-05 03:40:56,Apple 11-inch iPad A16 chip with Wi-Fi 128GB Silver MD3Y4LLA,$262.99,$399.99,Seller pays for return shipping,https://www.ebay.com/itm/365900181197?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-05 03:40:56,"Apple 10.9"" iPad 10th Gen 256GB Wi-Fi Only 12MP camera Wi-Fi 6, Silver MPQ83LL/A",$398.99,$549.99,Seller pays for return shipping,https://www.ebay.com/itm/235987530798?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Apple AirTag Bluetooth GPS Tracker Silver MX532AM/A A2187 For iPhone & iPad,$22.95,N/A,Shipping info unavailable,https://www.ebay.com/itm/296373153889?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-05 03:40:56,Samsung Galaxy Buds2 Pro R510 - Good,$41.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/256411723549?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-05 03:40:56,Soundcore Life Q20 Wireless Over Ear Headphones ANC Hi-Res Bass 40Hr Play|Refurb,$29.99,N/A,Standard Shipping,https://www.ebay.com/itm/384780174468?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-05 03:40:56,Samsung Galaxy Buds+ R175 - Excellent,$39.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/255881948076?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Recertified 4TB WD My Passport Portable External HDD - RWDBPKJ0040BBK-WESN,$93.74,$124.99,Save on combined shipping,https://www.ebay.com/itm/297589953870?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-05 03:40:56,"WD Ultrastar DC HC530 14TB SATA 6G 3.5"" 7200RPM Enterprise HDD - WUH721414ALE604",$179.99,$199.99,Shipping info unavailable,https://www.ebay.com/itm/155672990441?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-05 03:40:56,Recertified Western Digital 2TB WD Elements SE - RWDBEPK0020BBK-WESN,$56.24,$79.99,Save on combined shipping,https://www.ebay.com/itm/296201483112?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-05 03:40:56,"Recertified 2TB WD My Passport Portable Hard Drive,Black - RWDBYVG0020BBK-WESN",$59.99,$84.99,Save on combined shipping,https://www.ebay.com/itm/296930928517?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,"Bose QuietComfort Ultra Noise Cancelling Headphones, Certified Refurbished",$349.00,N/A,Shipping info unavailable,https://www.ebay.com/itm/166708867898?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-05 03:40:56,"Bose QuietComfort Ultra Noise Cancelling Earbuds, Certified Refurbished",$211.00,N/A,Shipping info unavailable,https://www.ebay.com/itm/186465664855?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-05 03:40:56,"Bose QuietComfort Noise Cancelling Headphones, Certified Refurbished",$224.00,N/A,Shipping info unavailable,https://www.ebay.com/itm/166819315978?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-05 03:40:56,"Bose Ultra Open Earbuds, Certified Refurbished",$224.00,N/A,Shipping info unavailable,https://www.ebay.com/itm/186628375702?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,HP Color LaserJet Enterprise M553n Laser Printer B5L24A,$399.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/174533956058?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-05 03:40:56,HP LaserJet P4015N Monochrome Network Laser Printer CB509A,$229.99,N/A,Seller pays for return shipping,https://www.ebay.com/itm/174481332309?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-05 03:40:56,HP HP-OJPRO9128E-RB OfficeJet Pro 9128e All-in-One Printer-Certified Refurbished,$128.79,$169.99,Shipping info unavailable,https://www.ebay.com/itm/135849081171?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-05 03:40:56,Canon imageCLASS MF656Cdw - All-in-One Duplex Color Laser Printer,$269.95,$299.95,Seller pays for return shipping,https://www.ebay.com/itm/376524668614?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,$64.49,$129.49,Shipping info unavailable,https://www.ebay.com/itm/285048811560?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-05 03:40:56,Cobra RAD 480i Radar/Laser Detector Updateable BLUETOOTH Certified Refurbished,$119.99,$149.99,Seller pays for return shipping,https://www.ebay.com/itm/114899621461?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-05 03:40:56,REDTIGER 4K Dual Dash Camera Front and Rear Dash Cam WIFI&GPS With 32GB SD Card,$64.49,N/A,Shipping info unavailable,https://www.ebay.com/itm/285048811662?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-05 03:40:56,"REDTIGER F17 4K Dash Cam 5G WiFi 3 Channel ,Front and Rear Inside, 64GB SD Card",$89.89,N/A,Shipping info unavailable,https://www.ebay.com/itm/285949275839?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Canon EF 200mm f2.8 L II USM Lens #Q,$368.64,$400.70,Seller pays for return shipping,https://www.ebay.com/itm/146853896899?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-05 03:40:56,Sigma 24-70MM F2.8 DG DN II ART Lens Sony E Mount Bundle with SanDisk 64GB SD,"$1,249.99","$1,299.99",Seller pays for return shipping,https://www.ebay.com/itm/375511057573?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-05 03:40:56,Canon EOS R6 Mark II Mirrorless Digital Camera with RF 24-105mm f/4L IS USM Lens,"$3,099.95","$3,599.00",Seller pays for return shipping,https://www.ebay.com/itm/325529586288?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-05 03:40:56,Canon RF 24-70mm f/2.8L IS USM Lens + Deluxe Accessory Kit,"$2,119.95","$2,324.95",Seller pays for return shipping,https://www.ebay.com/itm/333489959066?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,eufy Floodlight Camera E340 Security Camera 3K Dual Camera Color Night Vision,$169.99,$399.99,Standard Shipping,https://www.ebay.com/itm/385745478793?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-05 03:40:56,LG 77 Inch Class C5 Series OLED evo 4K UHD Smart webOS TV 2025,"$2,152.70","$3,296.99",Seller pays for return shipping,https://www.ebay.com/itm/326596530847?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-05 03:40:56,"Bose Smart Ultra Soundbar Home Theater, Certified Refurbished",$874.00,N/A,Shipping info unavailable,https://www.ebay.com/itm/166821183075?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-05 03:40:56,eufy SoloCam S3 Solar Wireless Security Camera 360°PTZ 3K Dual-Cam Night Vision,$125.87,$199.99,Standard Shipping,https://www.ebay.com/itm/386708545260?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Anker Prime Docking Station 14-in-1 160W 10Gbps Data Transfer Dual 4K |Refurbish,$143.99,$249.99,Standard Shipping,https://www.ebay.com/itm/385840469475?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-05 03:40:56,Anker 778 Thunderbolt 4 Docking Station 12-in-1 40Gbps 100W Charging for Laptop,$151.99,$299.99,Standard Shipping,https://www.ebay.com/itm/385528850566?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-05 03:40:56,Anker 13-in-1 USB-C Docking Station 85W Charging Triple Display + 6ft 60W Cable,$113.99,$119.99,Standard Shipping,https://www.ebay.com/itm/385570084619?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-05 03:40:56,Lenovo 230W 20V 11.5A AC Adapter Charger P50 P51 P52 P53 P70 P71 P72 P73 Legion,$31.99,$36.79,Standard Shipping,https://www.ebay.com/itm/296784250369?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,Apple AirTag Bluetooth GPS Tracker Silver MX532AM/A A2187 For iPhone & iPad,$22.95,N/A,Shipping info unavailable,https://www.ebay.com/itm/296373153889?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-05 03:40:56,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Good,$581.99,"$1,419.99",Seller pays for return shipping,https://www.ebay.com/itm/256652847329?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-05 03:40:56,Apple iPhone 16 Plus 128GB Unlocked Excellent Condition,$615.99,"$1,399.99",Seller pays for return shipping,https://www.ebay.com/itm/356605666849?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-05 03:40:56,Samsung Galaxy S24 128GB S921U Unlocked - Excellent,$325.99,$799.99,Seller pays for return shipping,https://www.ebay.com/itm/256496745168?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 03:40:56,"Acer Nitro XZ2 34"" Gaming Monitor 180Hz 3440x1440 400Nit Certified Refurbished",$182.15,$329.99,Shipping info unavailable,https://www.ebay.com/itm/276387590653?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-05 03:40:56,"Logitech Wave Keys Bluetooth Keyboard - Black: Ergonomic Design, Wrist Rest",$45.99,$69.99,Seller pays for return shipping,https://www.ebay.com/itm/187564130219?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-05 03:40:56,"Acer KB272 G0BI 27"" Full HD IPS Monitor – 120Hz, 1ms VRB, AMD FreeSync, LCD",$73.74,$149.99,Shipping info unavailable,https://www.ebay.com/itm/256992973721?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-05 03:40:56,"Acer 31.5"" Nitro Curved Monitor LED WQHD 144Hz 1 ms 2560x1440 XZ322QU V3bmiiphx",$154.99,$249.99,Shipping info unavailable,https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-05 03:40:56,N/A,N/A,N/A,Shipping info unavailable,N/A
2025-11-05 06:19:24,Meta Quest 3 512GB (Refurbished),$449.99,$499.99,Shipping info unavailable,https://www.ebay.com/itm/406273663306?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,"$614.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/356227859677?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Refurbished Potensic ATOM Drone 3-Axis Gimbal 4K QuickShots 249g Fly More Combo,"$209.00
See all trending deals",$359.00,Shipping info unavailable,https://www.ebay.com/itm/286151974895?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 14 Pro A2650 128GB Network Unlocked Very Good Condition,"$406.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/354954088639?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,"Acer KB272 G0BI 27"" Full HD IPS Monitor – 120Hz, 1ms VRB, AMD FreeSync, LCD","$73.74
See all trending deals",$149.99,Shipping info unavailable,https://www.ebay.com/itm/256992973721?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 15 Pro Max A2849 1TB Natural Unlocked Very Good Condition,"$759.02
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/357492955429?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,"$536.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/356227813818?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,"Acer Nitro 27"" Monitor WQHD 2560x1440 IPS 180Hz 350Nit 1ms Refurbished","$137.49
See all trending deals",$299.99,Shipping info unavailable,https://www.ebay.com/itm/266634957576?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 14 A2649 T-Mobile Only 128GB Midnight Very Good,"$259.49
See all trending deals",$699.99,Seller pays for return shipping,https://www.ebay.com/itm/176451008877?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,"Acer 15.6i"" Portable Monitor FullHD 1920x1080 IPS 5ms 60Hz Very Good Condition","$40.47
See all trending deals",$139.99,Shipping info unavailable,https://www.ebay.com/itm/267229717756?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Samsung Galaxy S22 Ultra 128GB S908U Unlocked - Good,"$279.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/256412927142?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 16 Pro Max 256GB Unlocked Very Good Condition,"$824.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/356605653571?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPad 8th Gen 2020 (Wi-Fi) 32GB Silver (Very Good),"$101.99
See all trending deals",$329.00,Seller pays for return shipping,https://www.ebay.com/itm/286882968343?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple AirTag Bluetooth GPS Tracker Silver MX532AM/A A2187 For iPhone & iPad,"$22.95
See all trending deals",N/A,Shipping info unavailable,https://www.ebay.com/itm/296373153889?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Very Good,"$604.99
See all trending deals",N/A,Seller pays for return shipping,https://www.ebay.com/itm/256652847224?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,"Acer Aspire 3-15.6"" Laptop AMD Ryzen 5 2.8GHz 16GB 1TB SSD Certified Refurbished","$275.07
See all trending deals",$499.99,Shipping info unavailable,https://www.ebay.com/itm/266889342994?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 15 256GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,"$498.95
See all trending deals",$899.00,Seller pays for return shipping,https://www.ebay.com/itm/296106949005?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Samsung Galaxy Buds2 Pro R510 - Good,"$41.99
See all trending deals",N/A,Shipping info unavailable,https://www.ebay.com/itm/256411723549?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,Apple iPhone 14 Pro Max 128GB Network Unlocked Excellent Condition,"$519.99
See all trending deals",$849.99,Seller pays for return shipping,https://www.ebay.com/itm/356261055659?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-05 06:19:24,"RayNeo Air 2 AR Glasses - Smart Glasses with 201"" Micro OLED (Excellent)","$169.00
See all trending deals",N/A,Shipping info unavailable,https://www.ebay.com/itm/197393075785?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
